ID,STUDY_YEAR,VISITAGE,SEX_1,SEX,SPAYED/NUTER Y/N,CALENDARYEAR,BODYFAT,BCS,PBCS,WEIGHT_KG,DIET_CLASS,RAWCOOK,PCT_HOMEMADE,HOW_STORE,HOW_STORE_O,ORIGINAL CONTAINER Y/N,WHERE_STORE,CLIMATE CONTROL Y/N,BRAND,BRAND/COMPANY (CLEANED),PARENT COMPANY,PERSCRIPTION Y/N,OTC THERAPEUTIC,DOG FOOD (COMMERCIAL OR HOMEMADE) Y/N,COMMERCIAL DOG TREAT Y/N,COMMERCIAL SUPPLEMENT ADDITION Y/N,FEEDFORM,FEEDTYPE,PROCESS CATEGORY,PROCESS SUBTYPE,PCTDIET,FEEDFREQ,FEEDAMT,FEEDAMTUNIT,GACPROT,GACFAT,GACFIBER,GACMOIST,FEEDLONG,FEEDLONGUNIT,FEEDAGE,FEEDAGEUNIT,STLLUSE,STARTDT,ENDDT
grls4WEZX100,7,8.4,Male Intact,Male,N,2021,NA,NA,6,34.9267,Commercial Dog Food,,NA,Original Container,,Y,Garage,N,Zignature,Zignature,Pets Global,N,N,Y,N,N,grain free duck,Dry,Ultra Processed,CUP-D,NA,2-4 per week,1,Cup(s),30,15,4.5,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsB4GNNEMM,8,9.1,Male Intact,Male,N,2022,NA,NA,7,40.7326,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Whitefish,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),29,14,5,10,NA,NA,NA,NA,Yes,2021-4-00,NA
grlsB9A55HHH,7,7.9,Male Neutered,Male,Y,2021,NA,NA,7,36.9225,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Duck,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,15,4.5,10,NA,NA,NA,NA,Yes,2020-5-00,NA
grlsNDQY5Y55,8,10.1,Female Spayed,Female,Y,2021,NA,NA,6,32.0237,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Lamb and Rice,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),25,7,5,10,NA,NA,NA,NA,Yes,2019-11-00,NA
grlsOR8W1011,9,10.1,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,salmon,Dry,Ultra Processed,CUP-D,NA,2 per day,4,Oz,29,16,5,10,NA,NA,NA,NA,Yes,2021-11-00,NA
grlsBCQUJ311,8,9.3,Male Neutered,Male,Y,2021,NA,NA,5,34.1555,Both,Cooked,25,Original Container,,Y,Refrigerator,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,ZSSENTIAL,Canned,Ultra Processed,CUP-W,NA,2 per day,2,Cup(s),11,5,1,78,NA,NA,NA,NA,Yes,2021-10-00,NA
grls2MQWMVHH,6,7.2,Female Spayed,Female,Y,2021,NA,NA,5,26.762,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Duck grain free,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,15,4.5,10,NA,NA,NA,NA,Yes,2014-9-00,NA
grls2MQWMVHH,7,8.4,Female Spayed,Female,Y,2022,NA,NA,5,28.4856,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Grain Free Duck,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),30,15,4.5,10,NA,NA,NA,NA,Yes,2010-11-00,NA
grls6340WFZZ,8,10,Female Spayed,Female,Y,2021,NA,NA,5,32.6133,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Lamb Limited Ingredient,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),28,15,4,10,NA,NA,NA,NA,Yes,2021-12-00,NA
grls91ZKCAQQ,8,8.7,Male Neutered,Male,Y,2021,NA,NA,5,26.3084,Both,Both,50,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,Y,Y,N,N,limited ingredient turkey,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),32,15,4,72,NA,NA,NA,NA,Yes,2020-12-00,NA
grls91ZKCAQQ,9,9.7,Male Neutered,Male,Y,2022,NA,NA,5,24.2219,Both,Cooked,50,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,turkey ,Dry,Ultra Processed,CUP-D,NA,1 per day,3,Oz,32,15,4,10,NA,NA,NA,NA,Yes,2021-12-00,NA
grlsBDU9RMRR,7,7.7,Female Spayed,Female,Y,2021,NA,NA,4,23.5868,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,turkey,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),32,15,4,10,NA,NA,NA,NA,Yes,2021-6-00,NA
grlsCS2D2W88,7,8.6,Male Neutered,Male,Y,2021,NA,NA,8,48.099,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Turkey Formula,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),32,15,4,10,NA,NA,NA,NA,Yes,2021-1-00,NA
grlsEO0CKZGG,7,7.7,Male Neutered,Male,Y,2021,NA,NA,5,26.9888,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,turkey,Canned,Ultra Processed,CUP-W,NA,2 per day,1,Cup(s),32,15,4,10,NA,NA,NA,NA,Yes,2021-6-00,NA
grlsOR8W1011,8,9.2,Female Spayed,Female,Y,2021,NA,NA,NA,36.741,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,salmon formula,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),29,16,5,10,NA,NA,NA,NA,Yes,2021-2-00,NA
grlsRE8UCQWW,6,7.6,Male Neutered,Male,Y,2020,NA,NA,5,29.5289,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Turkey,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),32,18,4.5,10,NA,NA,NA,NA,Yes,2017-11-00,NA
grlsRE8UCQWW,7,8.6,Male Neutered,Male,Y,2021,NA,NA,6,33.1576,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Turkey,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),32,15,4,10,NA,NA,NA,NA,Yes,2010-2-00,NA
grlsSD3SXI,7,9,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,turkey,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),32,15,4,10,NA,NA,NA,NA,Yes,2021-6-00,NA
grlsU85RZ2FF,8,9.1,Male Neutered,Male,Y,2021,NA,NA,NA,39.4626,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,trout and salmon,Dry,Ultra Processed,CUP-D,NA,2 per day,1,Cup(s),31,14,4,10,NA,NA,NA,NA,Yes,2021-6-00,NA
grlsU85RZ2FF,9,10.2,Male Neutered,Male,Y,2022,NA,NA,6,39.7347,Commercial Dog Food,,NA,Plastic Container,,N,Indoors-room temperature,Y,Zignature,Zignature,Pets Global,N,N,Y,N,N,Salmon  & Trout,Dry,Ultra Processed,CUP-D,NA,2 per day,2,Cup(s),31,14,4,10,NA,NA,NA,NA,Yes,2020-1-00,NA
grlsI426LMZZ,7,8.4,Male Intact,Male,N,2021,NA,NA,5,37.3307,Both,Raw,80,Original Container,,Y,Freezer,Y,ZiWi Peak,Ziwi Peak,FountainVest Partners,N,N,Y,N,N,lamb,Freeze dried,Processed,CP-AD,NA,2 per day,1,Cup(s),35,33,2,14,NA,NA,NA,NA,Yes,2016-1-00,NA
grlsI426LMZZ,8,9.4,Male Intact,Male,N,2022,NA,NA,5,37.875,Both,Raw,75,Original Container,,Y,Freezer,Y,ZiWi Peak,Ziwi Peak,FountainVest Partners,N,N,Y,N,N,lamb and tripe,Freeze dried,Processed,CP-AD,NA,2 per day,2,Cup(s),35,33,2,14,NA,NA,NA,NA,Yes,2018-6-00,NA
grls90WV0NUU,7,7.8,Male Neutered,Male,Y,2021,NA,NA,5,28.6671,Both,Both,0,Original Container,,Y,Indoors-room temperature,Y,ZiWi Peak,Ziwi Peak,FountainVest Partners,N,N,Y,N,N,New Zealand Lamb Air Dried,Freeze dried,Processed,CP-AD,NA,2 per day,3,Oz,35,33,2,14,NA,NA,NA,NA,Yes,2021-4-00,NA
grls90WV0NUU,8,8.9,Male Neutered,Male,Y,2022,NA,NA,5,31.2072,Both,Raw,10,Original Container,,Y,Indoors-room temperature,Y,ZiWi Peak,Ziwi Peak,FountainVest Partners,N,N,Y,N,N,Lamb,Semi-dry,Processed,CP-AD,NA,2 per day,1,Cup(s),35,33,2,14,NA,NA,NA,NA,Yes,2022-4-00,NA
grlsWTEQZA99,6,6.4,Male Neutered,Male,Y,2021,NA,NA,6,38.0111,Commercial Dog Food,,NA,Original Container,,Y,Indoors-room temperature,Y,ZiWi Peak,Ziwi Peak,FountainVest Partners,N,N,Y,N,N,venison,Semi-dry,Processed,CP-AD,NA,3+ per day,2,Oz,45,23,2,14,NA,NA,NA,NA,Yes,2015-8-00,NA
grls1495QP66,7,8.3,Female Intact,Female,N,2022,NA,NA,4,18.7334,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls1R45QTUU,8,9.6,Female Spayed,Female,Y,2020,NA,NA,5,31.9329,Home Prepared Food,Both,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls1Y1K30GG,7,7.4,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls2HIP6FCC,6,6.5,Male Neutered,Male,Y,2020,NA,NA,6,38.7822,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls2HIP6FCC,7,7.5,Male Neutered,Male,Y,2021,NA,NA,6,36.0153,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls2RKFZ177,6,7.6,Female Spayed,Female,Y,2021,NA,NA,6,34.4731,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls2RKFZ177,7,8.6,Female Spayed,Female,Y,2022,NA,NA,7,36.9678,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls31YGW1VV,6,7,Male Intact,Male,N,2021,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls33GPTGJJ,6,8.4,Male Neutered,Male,Y,2021,NA,NA,5,34.4731,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls3SN3WPJJ,8,9.3,Male Intact,Male,N,2020,NA,NA,4,25.0837,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls3SN3WPJJ,9,10.2,Male Intact,Male,N,2021,NA,NA,4,27.7145,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls3SN3WPJJ,10,11.1,Male Intact,Male,N,2022,NA,NA,4,27.5784,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls415JZ9NN,8,8.8,Male Neutered,Male,Y,2022,NA,NA,6,37.9204,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls494T1OXX,7,7.5,Male Neutered,Male,Y,2021,NA,NA,5,38.6461,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls4DCW3PVV,10,11.9,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls5607BI44,7,8.5,Male Intact,Male,N,2021,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls5607BI44,8,9.6,Male Intact,Male,N,2022,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls5685Q77,7,8.1,Male Neutered,Male,Y,2021,NA,NA,6,41.9573,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls5685Q77,8,9,Male Neutered,Male,Y,2022,NA,NA,6,42.2749,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls5EIKG100,6,6.8,Female Spayed,Female,Y,2020,NA,NA,5,24.5847,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls5JFZ2JII,6,6.7,Male Intact,Male,N,2020,NA,NA,6,36.0606,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls5KFJEQXX,6,6.7,Female Spayed,Female,Y,2020,NA,NA,5,29.2,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls5KFJEQXX,7,7.6,Female Spayed,Female,Y,2021,NA,NA,5,29.1,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls634H26FF,8,9.8,Male Intact,Male,N,2021,NA,NA,5,28.1228,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls634H26FF,9,10.8,Male Intact,Male,N,2022,NA,NA,5,28.3949,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls67WPRHYY,7,8.9,Male Intact,Male,N,2021,NA,NA,5,32.3412,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls6FX6E7KK,7,7.5,Male Neutered,Male,Y,2021,NA,NA,5,36.106,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls6FX6E7KK,8,8.5,Male Neutered,Male,Y,2022,NA,NA,5,35.471,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls8EJ7OW99,8,9.6,Male Intact,Male,N,2020,NA,NA,5,38.5554,Home Prepared Food,Both,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls9U0PVBQQ,9,9.9,Female Spayed,Female,Y,2022,NA,NA,9,50.8024,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls9UBFUUCC,7,9,Male Neutered,Male,Y,2020,NA,NA,5,35.607,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grls9UBFUUCC,8,10.1,Male Neutered,Male,Y,2021,NA,NA,5,35.607,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsA7OKMPTT,6,7.8,Male Neutered,Male,Y,2020,NA,NA,6,29.5289,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsA7OKMPTT,7,8.9,Male Neutered,Male,Y,2021,NA,NA,6,30.0732,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsB1QL68DD,6,7.5,Male Intact,Male,N,2021,NA,NA,5,31.7061,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsB1QL68DD,7,8.5,Male Intact,Male,N,2022,NA,NA,6,31.0711,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsB3KBYTHH,7,8.1,Female Intact,Female,N,2020,NA,NA,5,31.5247,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsB3KBYTHH,8,9.1,Female Intact,Female,N,2021,NA,NA,5,30.9804,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsB3KBYTHH,9,10,Female Intact,Female,N,2022,NA,NA,5,31.4793,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsBUX0M255,9,10.1,Male Neutered,Male,Y,2022,NA,NA,6,34.9267,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsBYFRP0BB,7,7.9,Female Spayed,Female,Y,2021,NA,NA,4,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsBYFRP0BB,8,8.7,Female Spayed,Female,Y,2021,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsBZN204WW,7,8.9,Female Spayed,Female,Y,2021,NA,NA,3,22.1353,Home Prepared Food,Both,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsC0ENMNN,6,6.9,Female Spayed,Female,Y,2021,NA,NA,5,22.6796,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsC0ENMNN,7,7.9,Female Spayed,Female,Y,2022,NA,NA,5,23.5868,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsDP2SGJ,8,9.4,Male Neutered,Male,Y,2022,NA,NA,6,39.7801,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsED6P5KYY,7,8.7,Female Spayed,Female,Y,2021,NA,NA,7,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsED6P5KYY,8,9,Female Spayed,Female,Y,2021,NA,NA,5,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsED6P5KYY,9,10.1,Female Spayed,Female,Y,2022,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsEF3EEUVV,7,9.4,Male Neutered,Male,Y,2021,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsEF3EEUVV,8,10.3,Male Neutered,Male,Y,2022,NA,NA,5,36.8317,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsEOQD1JJ,7,9,Female Intact,Female,N,2020,NA,NA,6,28.1228,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsEOQD1JJ,8,10,Female Intact,Female,N,2021,NA,NA,5,29.2567,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsFTJF9UMM,6,6.5,Male Neutered,Male,Y,2021,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsFTJF9UMM,7,7.6,Male Neutered,Male,Y,2022,NA,NA,NA,NA,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsGSRN0HCC,6,7.2,Female Spayed,Female,Y,2020,NA,NA,5,30.935,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsGSRN0HCC,7,8.3,Female Spayed,Female,Y,2022,NA,NA,8,39.6894,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsH1FCL5JJ,7,8,Male Intact,Male,N,2022,NA,NA,4,29.4835,Home Prepared Food,Cooked,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Processed,HM-C,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
grlsHE03MPRR,7,8,Female Spayed,Female,Y,2021,NA,NA,5,24.8569,Home Prepared Food,Raw,NA,,,N/A,,Y,,None (Homemade),None (Homemade),N,N,Y,N,N,,,Minimally Processed,HM-R,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
